store_id,transaction_date,store_sales_T,store_sales_T-1,Espresso,Americano,Latte,Cappuccino,Flat White,Mocha,Hot Chocolate,Matcha Latte,num_male_T-1,num_female_T-1,num_unknown_T-1,avg_age_T-1
5,2024-10-20,66010.0,68107.5,5736.0,7133.0,7976.0,8400.0,9459.0,9367.0,8379.0,9560.0,851,859,277,38.0
5,2024-10-21,63661.0,66010.0,5598.0,6335.0,7552.0,7776.0,8802.0,9348.0,8190.0,10060.0,804,821,275,37.0
5,2024-10-22,66546.5,63661.0,6300.0,7168.0,7840.0,8144.0,9432.0,8996.5,9036.0,9630.0,888,836,278,38.0
5,2024-10-23,65564.5,66546.5,5466.0,7161.0,7976.0,8024.0,9594.0,9338.5,8325.0,9680.0,875,884,249,38.0
5,2024-10-24,63007.5,65564.5,6090.0,6524.0,7768.0,7152.0,8964.0,8996.5,8793.0,8720.0,824,803,252,38.0
5,2024-10-25,71779.5,63007.5,6306.0,7301.0,8960.0,8640.0,9873.0,10079.5,9270.0,11350.0,916,950,280,38.0
5,2024-10-26,67017.5,71779.5,5934.0,7441.0,7608.0,8104.0,9081.0,9927.5,8892.0,10030.0,902,896,234,38.0
5,2024-10-27,67583.0,67017.5,6408.0,7161.0,7728.0,8544.0,8820.0,9386.0,9396.0,10140.0,913,897,243,38.0
5,2024-10-28,67739.5,67583.0,5886.0,6461.0,8944.0,8424.0,9441.0,8844.5,8919.0,10820.0,909,897,233,38.0
5,2024-10-29,69233.0,67739.5,6180.0,7084.0,8520.0,8656.0,8658.0,10070.0,9675.0,10390.0,913,915,266,38.0
5,2024-10-30,67013.0,69233.0,5598.0,6993.0,7984.0,8072.0,8739.0,10013.0,9144.0,10470.0,926,893,237,38.0
5,2024-10-31,68511.5,67013.0,6396.0,7189.0,8040.0,8704.0,9216.0,9528.5,8928.0,10510.0,943,875,243,38.0
5,2024-11-01,67606.0,68511.5,5562.0,7182.0,8480.0,8096.0,8928.0,9348.0,9540.0,10470.0,904,899,219,38.0
5,2024-11-02,64845.5,67606.0,5604.0,6433.0,7728.0,7808.0,8523.0,9471.5,9018.0,10260.0,852,907,209,38.0
5,2024-11-03,69155.0,64845.5,5628.0,7427.0,9168.0,8472.0,8820.0,9842.0,9738.0,10060.0,894,960,212,38.0
5,2024-11-04,66095.5,69155.0,6294.0,6181.0,8640.0,8112.0,9126.0,8901.5,8811.0,10030.0,884,910,206,38.0
5,2024-11-05,66627.0,66095.5,6102.0,6993.0,7584.0,8272.0,8577.0,9652.0,9747.0,9700.0,905,867,215,38.0
5,2024-11-06,62922.5,66627.0,5610.0,6608.0,7608.0,7528.0,8523.0,8939.5,8676.0,9430.0,836,867,202,38.0
5,2024-11-07,63936.0,62922.5,5820.0,6377.0,7648.0,7840.0,8523.0,9044.0,8604.0,10080.0,838,874,201,38.0
5,2024-11-08,66764.0,63936.0,6396.0,7175.0,7832.0,7928.0,9801.0,8550.0,8712.0,10370.0,862,917,226,38.0
5,2024-11-09,66377.5,66764.0,5676.0,6573.0,7536.0,8464.0,8721.0,10402.5,8505.0,10500.0,911,871,193,38.0
5,2024-11-10,64350.0,66377.5,5646.0,6664.0,7824.0,7136.0,8802.0,9120.0,8928.0,10230.0,880,900,186,38.0
5,2024-11-11,67193.5,64350.0,6576.0,7035.0,7704.0,8232.0,8784.0,10174.5,8748.0,9940.0,942,912,173,38.0
5,2024-11-12,67608.0,67193.5,5784.0,6804.0,8768.0,8192.0,8343.0,9766.0,9081.0,10870.0,904,969,201,38.0
5,2024-11-13,67716.5,67608.0,6390.0,7196.0,7952.0,7984.0,9576.0,10155.5,8343.0,10120.0,872,986,195,38.0
5,2024-11-14,66527.0,67716.5,5742.0,7021.0,7672.0,7776.0,9810.0,9006.0,9180.0,10320.0,918,874,183,38.0
5,2024-11-15,66817.0,66527.0,6462.0,6930.0,7520.0,8192.0,9180.0,9443.0,8640.0,10450.0,897,880,203,37.0
5,2024-11-16,65428.0,66817.0,6102.0,6398.0,7616.0,8040.0,8640.0,10013.0,8919.0,9700.0,900,885,177,38.0
5,2024-11-17,65594.0,65428.0,5988.0,7007.0,8328.0,7976.0,8820.0,9025.0,9000.0,9450.0,896,925,178,38.0
5,2024-11-18,66543.5,65594.0,6222.0,7448.0,7312.0,7880.0,9369.0,10060.5,8802.0,9450.0,946,885,166,38.0
5,2024-11-19,64874.0,66543.5,5730.0,6958.0,7584.0,8000.0,9099.0,9177.0,8406.0,9920.0,882,899,188,38.0
5,2024-11-20,66603.0,64874.0,6360.0,6692.0,8152.0,7736.0,8982.0,9291.0,8820.0,10570.0,935,921,163,38.0
5,2024-11-21,64397.0,66603.0,5904.0,6804.0,8128.0,7920.0,8199.0,8816.0,8766.0,9860.0,904,904,177,38.0
5,2024-11-22,68183.0,64397.0,5700.0,6783.0,8344.0,8056.0,9216.0,10108.0,9756.0,10220.0,894,980,167,38.0
5,2024-11-23,67301.5,68183.0,5760.0,6958.0,7936.0,8488.0,9324.0,9851.5,9504.0,9480.0,928,919,164,37.0
5,2024-11-24,66560.0,67301.5,5952.0,6790.0,7424.0,7616.0,9243.0,10013.0,9612.0,9910.0,914,933,174,38.0
5,2024-11-25,66500.5,66560.0,5436.0,7140.0,7840.0,7880.0,9432.0,10079.5,9603.0,9090.0,899,958,158,38.0
5,2024-11-26,69876.0,66500.5,6660.0,7770.0,8144.0,8456.0,9990.0,10203.0,9333.0,9320.0,945,969,149,38.0
5,2024-11-27,65283.5,69876.0,5760.0,6727.0,7352.0,7608.0,9675.0,9585.5,8676.0,9900.0,927,880,146,38.0
5,2024-11-28,64069.0,65283.5,6072.0,6839.0,7256.0,7376.0,8703.0,9614.0,9279.0,8930.0,875,928,147,38.0
5,2024-11-29,66567.0,64069.0,5856.0,7378.0,7656.0,8648.0,9027.0,9424.0,9108.0,9470.0,948,901,144,38.0
5,2024-11-30,67448.0,66567.0,5958.0,6860.0,8808.0,7400.0,8802.0,9576.0,9774.0,10270.0,936,922,149,37.0
5,2024-12-01,64369.0,67448.0,5670.0,7266.0,7640.0,7920.0,8190.0,9310.0,8253.0,10120.0,923,893,143,38.0
5,2024-12-02,67156.0,64369.0,5880.0,6797.0,7904.0,8240.0,9486.0,8740.0,9189.0,10920.0,931,944,152,38.0
5,2024-12-03,65151.0,67156.0,6072.0,7392.0,7704.0,8144.0,8469.0,9177.0,8523.0,9670.0,891,911,133,38.0
5,2024-12-04,67398.0,65151.0,6132.0,7294.0,8280.0,8264.0,9090.0,10032.0,8766.0,9540.0,926,941,158,38.0
5,2024-12-05,68158.5,67398.0,5790.0,7364.0,7680.0,8232.0,9234.0,10307.5,9441.0,10110.0,936,942,135,38.0
5,2024-12-06,65561.5,68158.5,5646.0,6643.0,8704.0,7920.0,8703.0,9452.5,8703.0,9790.0,913,908,130,38.0
5,2024-12-07,67506.0,65561.5,6636.0,7161.0,8032.0,8512.0,9144.0,8835.0,9396.0,9790.0,1000,923,117,38.0
5,2024-12-08,67101.0,67506.0,5802.0,7273.0,8368.0,7808.0,8748.0,9842.0,9090.0,10170.0,914,946,124,38.0
5,2024-12-09,63679.5,67101.0,6018.0,6552.0,6864.0,7928.0,8847.0,9110.5,9090.0,9270.0,928,872,109,38.0
5,2024-12-10,65595.0,63679.5,6060.0,7014.0,7560.0,7824.0,8577.0,8607.0,9423.0,10530.0,940,925,102,38.0
5,2024-12-11,67445.0,65595.0,5946.0,7560.0,8336.0,8392.0,8991.0,9405.0,8865.0,9950.0,921,937,109,38.0
5,2024-12-12,65886.0,67445.0,6084.0,7266.0,7200.0,8360.0,9315.0,9880.0,8721.0,9060.0,948,927,119,39.0
5,2024-12-13,66527.5,65886.0,6096.0,6692.0,8080.0,7840.0,8802.0,9756.5,9261.0,10000.0,943,893,142,38.0
5,2024-12-14,69017.5,66527.5,5862.0,7042.0,8328.0,8808.0,9792.0,9908.5,9027.0,10250.0,981,962,115,38.0
5,2024-12-15,67182.0,69017.5,5862.0,7504.0,7792.0,8280.0,8991.0,10165.0,8748.0,9840.0,920,976,122,38.0
5,2024-12-16,64915.0,67182.0,6258.0,7189.0,7536.0,7712.0,9126.0,9557.0,8667.0,8870.0,898,926,142,37.0
5,2024-12-17,69281.5,64915.0,6588.0,7210.0,8552.0,7560.0,9801.0,9756.5,9414.0,10400.0,980,937,131,38.0
5,2024-12-18,63464.0,69281.5,5592.0,6545.0,7328.0,7808.0,8280.0,9785.0,9036.0,9090.0,964,873,117,38.0
5,2024-12-19,61829.0,63464.0,6000.0,6398.0,8024.0,7064.0,8316.0,8512.0,8505.0,9010.0,944,879,102,38.0
5,2024-12-20,64262.5,61829.0,5268.0,7056.0,7672.0,7488.0,9360.0,8958.5,9180.0,9280.0,913,905,103,38.0
5,2024-12-21,68039.5,64262.5,6150.0,7245.0,7992.0,7928.0,9657.0,9414.5,9333.0,10320.0,937,1016,96,38.0
5,2024-12-22,64650.0,68039.5,5616.0,7084.0,7816.0,7816.0,8487.0,9063.0,8388.0,10380.0,892,964,98,37.0
5,2024-12-23,65816.5,64650.0,6078.0,7644.0,7432.0,8752.0,8901.0,8863.5,8406.0,9740.0,942,925,97,38.0
5,2024-12-24,67255.5,65816.5,5994.0,6965.0,7936.0,8072.0,9315.0,9775.5,9648.0,9550.0,958,952,123,38.0
5,2024-12-25,66443.0,67255.5,6174.0,7203.0,7648.0,7752.0,8901.0,9728.0,9207.0,9830.0,925,927,118,38.0
5,2024-12-26,67309.5,66443.0,6138.0,7049.0,8096.0,8144.0,9423.0,8806.5,9243.0,10410.0,971,973,95,38.0
5,2024-12-27,67019.5,67309.5,5580.0,7448.0,7736.0,8272.0,9117.0,9053.5,9513.0,10300.0,923,965,110,38.0
5,2024-12-28,65350.0,67019.5,5976.0,6818.0,8592.0,8040.0,8019.0,8873.0,8892.0,10140.0,929,918,101,37.0
5,2024-12-29,64793.0,65350.0,5670.0,7217.0,7744.0,7424.0,8712.0,9500.0,8676.0,9850.0,935,942,87,38.0
5,2024-12-30,66154.5,64793.0,6192.0,6713.0,8208.0,7768.0,9396.0,9661.5,8406.0,9810.0,970,962,82,38.0
5,2024-12-31,68432.5,66154.5,6162.0,7014.0,7872.0,8152.0,9162.0,10402.5,9918.0,9750.0,968,938,102,38.0
5,2025-01-01,66731.0,68432.5,6228.0,7007.0,8384.0,8424.0,9288.0,8702.0,8658.0,10040.0,979,962,83,38.0
5,2025-01-02,68129.5,66731.0,6342.0,7210.0,7680.0,7776.0,9351.0,9775.5,9495.0,10500.0,932,961,101,38.0
5,2025-01-03,67799.0,68129.5,6258.0,7126.0,7832.0,8336.0,8568.0,10640.0,9369.0,9670.0,963,945,83,38.0
5,2025-01-04,68830.0,67799.0,5538.0,6671.0,8416.0,8376.0,9801.0,9633.0,9585.0,10810.0,1006,950,98,38.0
5,2025-01-05,64987.5,68830.0,6246.0,6272.0,8056.0,7472.0,9135.0,9053.5,8703.0,10050.0,948,901,86,38.0
5,2025-01-06,65567.0,64987.5,6030.0,6930.0,7696.0,7824.0,8172.0,9652.0,9153.0,10110.0,956,956,62,38.0
5,2025-01-07,65265.0,65567.0,5826.0,6776.0,8024.0,7704.0,8667.0,9709.0,8649.0,9910.0,927,970,78,38.0
5,2025-01-08,67005.5,65265.0,5628.0,7301.0,7656.0,7520.0,8874.0,9414.5,9612.0,11000.0,962,958,76,38.0
5,2025-01-09,66583.5,67005.5,6288.0,7112.0,7696.0,8112.0,8784.0,9642.5,8739.0,10210.0,917,991,72,38.0
5,2025-01-10,65779.0,66583.5,5568.0,6923.0,7592.0,7656.0,8883.0,10032.0,8595.0,10530.0,956,946,77,38.0
5,2025-01-11,66285.5,65779.0,5892.0,6937.0,7440.0,8752.0,8802.0,9547.5,9135.0,9780.0,989,935,61,38.0
5,2025-01-12,65197.5,66285.5,6480.0,6972.0,7920.0,7440.0,8316.0,9395.5,8514.0,10160.0,926,985,71,38.0
5,2025-01-13,67399.0,65197.5,5922.0,6804.0,8048.0,7952.0,9576.0,9690.0,9207.0,10200.0,984,963,80,38.0
5,2025-01-14,65215.5,67399.0,5790.0,6937.0,7760.0,7968.0,9180.0,9053.5,8937.0,9590.0,932,950,80,39.0
5,2025-01-15,66290.0,65215.5,6054.0,7147.0,7656.0,8000.0,9027.0,9462.0,9234.0,9710.0,975,959,103,38.0
5,2025-01-16,65271.0,66290.0,5982.0,6426.0,7720.0,8008.0,8955.0,8740.0,9360.0,10080.0,950,946,78,38.0
5,2025-01-17,67602.0,65271.0,5556.0,7266.0,7888.0,8448.0,8847.0,10032.0,9405.0,10160.0,937,999,81,38.0
5,2025-01-18,64342.0,67602.0,5706.0,6867.0,7608.0,7544.0,8955.0,9291.0,9081.0,9290.0,939,931,68,38.0
5,2025-01-19,64224.0,64342.0,5724.0,6573.0,8080.0,7704.0,9216.0,9329.0,8118.0,9480.0,916,954,66,38.0
5,2025-01-20,66340.0,64224.0,5718.0,7420.0,7720.0,8496.0,8874.0,9861.0,9261.0,8990.0,989,939,67,38.0
5,2025-01-21,66188.5,66340.0,5808.0,6846.0,7800.0,7904.0,8820.0,9167.5,9423.0,10420.0,939,968,75,38.0
5,2025-01-22,64987.0,66188.5,5550.0,7539.0,7912.0,7616.0,8550.0,9538.0,8442.0,9840.0,961,912,65,38.0
5,2025-01-23,66688.5,64987.0,6216.0,6895.0,7752.0,7600.0,9099.0,9756.5,8730.0,10640.0,966,969,84,38.0
5,2025-01-24,65754.0,66688.5,5904.0,7322.0,7616.0,8040.0,8235.0,9424.0,8253.0,10960.0,962,969,53,38.0
5,2025-01-25,68854.5,65754.0,6312.0,7833.0,8584.0,8208.0,9162.0,9946.5,8919.0,9890.0,1024,987,47,38.0
5,2025-01-26,66917.0,68854.5,5742.0,7203.0,8304.0,7576.0,9648.0,9462.0,8802.0,10180.0,984,962,55,38.0
5,2025-01-27,67641.5,66917.0,6030.0,7056.0,8376.0,8424.0,9774.0,9528.5,8973.0,9480.0,972,983,76,38.0
5,2025-01-28,66427.0,67641.5,6240.0,6720.0,8576.0,7200.0,9063.0,9747.0,9081.0,9800.0,957,973,56,38.0
5,2025-01-29,64581.0,66427.0,5820.0,6419.0,7256.0,7776.0,8973.0,9823.0,8514.0,10000.0,956,928,70,38.0
5,2025-01-30,65784.0,64581.0,6324.0,7154.0,7800.0,7464.0,9252.0,9120.0,9540.0,9130.0,957,977,57,39.0
5,2025-01-31,67232.5,65784.0,6126.0,7203.0,8184.0,8104.0,9018.0,10079.5,8838.0,9680.0,994,975,65,38.0
5,2025-02-01,68794.0,67232.5,6516.0,7378.0,8336.0,8528.0,9252.0,9405.0,9369.0,10010.0,982,1010,72,38.0
5,2025-02-02,68320.0,68794.0,5748.0,7266.0,7656.0,7928.0,9513.0,10203.0,9036.0,10970.0,1028,983,41,38.0
5,2025-02-03,68875.0,68320.0,5574.0,6517.0,8200.0,8720.0,9459.0,9291.0,9594.0,11520.0,997,1016,55,38.0
5,2025-02-04,69361.5,68875.0,6060.0,7364.0,8160.0,8248.0,8865.0,10060.5,10584.0,10020.0,1017,1014,54,38.0
5,2025-02-05,68768.5,69361.5,6066.0,6713.0,8432.0,8392.0,8901.0,10744.5,9090.0,10430.0,995,990,43,38.0
5,2025-02-06,65193.0,68768.5,6330.0,7063.0,7792.0,8168.0,8667.0,8759.0,8064.0,10350.0,1004,957,48,38.0
5,2025-02-07,67139.0,65193.0,5976.0,7203.0,7936.0,7896.0,9216.0,9557.0,9495.0,9860.0,970,1001,59,38.0
5,2025-02-08,68051.0,67139.0,5862.0,7224.0,9096.0,7984.0,8937.0,10602.0,8586.0,9760.0,992,1000,38,38.0
5,2025-02-09,65946.0,68051.0,5952.0,7140.0,8176.0,7504.0,8829.0,9329.0,8676.0,10340.0,975,992,55,38.0
5,2025-02-10,68145.0,65946.0,6114.0,6216.0,8000.0,8352.0,9684.0,10165.0,8874.0,10740.0,994,1012,50,38.0
5,2025-02-11,67658.0,68145.0,5856.0,7014.0,8048.0,8160.0,10053.0,9253.0,8694.0,10580.0,978,992,42,38.0
5,2025-02-12,65656.5,67658.0,5646.0,6965.0,8416.0,7600.0,8847.0,9433.5,9189.0,9560.0,986,980,44,38.0
5,2025-02-13,65227.5,65656.5,5868.0,6972.0,7800.0,7776.0,8559.0,8426.5,8856.0,10970.0,960,931,56,38.0
5,2025-02-14,66720.5,65227.5,6006.0,7007.0,7344.0,7848.0,8550.0,9832.5,9243.0,10890.0,990,985,44,39.0
5,2025-02-15,68114.0,66720.5,6246.0,6902.0,8040.0,8496.0,9567.0,10108.0,8505.0,10250.0,1002,993,45,39.0
5,2025-02-16,66355.0,68114.0,6720.0,6881.0,7848.0,7864.0,9036.0,9063.0,9243.0,9700.0,995,956,45,38.0
5,2025-02-17,65685.5,66355.0,5880.0,6881.0,7408.0,7784.0,8865.0,9319.5,8838.0,10710.0,981,990,27,38.0
5,2025-02-18,65976.0,65685.5,6546.0,6993.0,7688.0,7664.0,9342.0,9386.0,9117.0,9240.0,955,994,33,39.0
5,2025-02-19,67125.5,65976.0,6432.0,7371.0,8232.0,7776.0,9153.0,9661.5,8370.0,10130.0,1012,958,37,38.0
5,2025-02-20,66821.0,67125.5,5598.0,7651.0,7984.0,8616.0,8685.0,9462.0,9045.0,9780.0,981,983,33,38.0
5,2025-02-21,65296.5,66821.0,5898.0,6559.0,7904.0,8168.0,9099.0,9129.5,8469.0,10070.0,964,951,33,38.0
5,2025-02-22,65866.0,65296.5,6066.0,6265.0,7992.0,7360.0,9432.0,8797.0,9684.0,10270.0,1005,961,39,38.0
5,2025-02-23,67565.5,65866.0,6042.0,6713.0,8224.0,7984.0,9153.0,9623.5,9576.0,10250.0,1017,962,47,38.0
5,2025-02-24,67178.0,67565.5,6114.0,7350.0,8016.0,7568.0,8991.0,9595.0,9144.0,10400.0,981,989,36,39.0
5,2025-02-25,66435.0,67178.0,6162.0,6440.0,7656.0,8104.0,9225.0,9196.0,8892.0,10760.0,936,1019,39,39.0
5,2025-02-26,66694.5,66435.0,6144.0,6552.0,7960.0,7320.0,8631.0,10535.5,8712.0,10840.0,935,1009,46,39.0
5,2025-02-27,64774.5,66694.5,6120.0,7098.0,7664.0,7912.0,8883.0,8920.5,8217.0,9960.0,921,976,38,38.0
5,2025-02-28,67676.0,64774.5,5754.0,7210.0,8224.0,8280.0,8973.0,9652.0,9063.0,10520.0,1010,1003,29,38.0
5,2025-03-01,68018.0,67676.0,6198.0,7140.0,8152.0,8304.0,9117.0,9842.0,8955.0,10310.0,999,1033,44,38.0
5,2025-03-02,65733.5,68018.0,6006.0,6461.0,7408.0,8272.0,9081.0,9376.5,9189.0,9940.0,981,974,31,38.0
5,2025-03-03,66877.5,65733.5,6336.0,7119.0,7984.0,8456.0,8460.0,9072.5,8640.0,10810.0,944,1027,51,39.0
5,2025-03-04,68157.5,66877.5,6792.0,7301.0,8216.0,8304.0,9036.0,9490.5,8568.0,10450.0,1012,1029,36,38.0
5,2025-03-05,67505.0,68157.5,5838.0,6811.0,8408.0,7984.0,9252.0,10070.0,8532.0,10610.0,947,1024,35,38.0
5,2025-03-06,71174.5,67505.0,6618.0,7518.0,7984.0,9384.0,9180.0,10117.5,9423.0,10950.0,1044,1019,39,38.0
5,2025-03-07,65133.0,71174.5,5940.0,6538.0,8528.0,7928.0,8361.0,9082.0,8856.0,9900.0,978,947,33,38.0
5,2025-03-08,67070.0,65133.0,6054.0,6965.0,8248.0,8320.0,8739.0,9576.0,9468.0,9700.0,983,991,35,38.0
5,2025-03-09,65875.5,67070.0,5598.0,6755.0,7816.0,7784.0,9297.0,8977.5,9918.0,9730.0,1003,985,31,38.0
5,2025-03-10,66966.0,65875.5,6234.0,7301.0,7552.0,7680.0,8352.0,9690.0,9027.0,11130.0,902,1049,37,39.0
5,2025-03-11,69584.0,66966.0,6516.0,7399.0,8616.0,8080.0,9207.0,10260.0,9216.0,10290.0,977,1052,38,38.0
5,2025-03-12,68545.0,69584.0,5946.0,7077.0,8000.0,7912.0,9531.0,10450.0,9189.0,10440.0,1023,1005,38,39.0
5,2025-03-13,68049.5,68545.0,6600.0,6958.0,7944.0,8488.0,8991.0,10782.5,8676.0,9610.0,1017,1009,28,38.0
5,2025-03-14,65151.5,68049.5,5796.0,6853.0,7384.0,7544.0,9207.0,9661.5,8586.0,10120.0,938,971,24,38.0
5,2025-03-15,63617.0,65151.5,5598.0,7231.0,7200.0,7728.0,8289.0,8626.0,8505.0,10440.0,954,971,32,38.0
5,2025-03-16,65320.5,63617.0,6468.0,7105.0,8200.0,7744.0,8487.0,8673.5,8973.0,9670.0,978,964,26,39.0
5,2025-03-17,65795.5,65320.5,4974.0,6965.0,7960.0,8136.0,9576.0,9243.5,8991.0,9950.0,985,966,20,38.0
5,2025-03-18,67555.5,65795.5,5730.0,7224.0,7808.0,7904.0,9657.0,10079.5,9063.0,10090.0,1031,979,27,38.0
5,2025-03-19,68858.0,67555.5,6288.0,7287.0,8488.0,8464.0,8361.0,10241.0,10359.0,9370.0,997,1022,26,38.0
5,2025-03-20,66365.5,68858.0,5418.0,6846.0,7992.0,8304.0,9900.0,8540.5,9045.0,10320.0,996,962,21,37.0
5,2025-03-21,66408.5,66365.5,6138.0,6909.0,8192.0,7984.0,8505.0,9129.5,9171.0,10380.0,1033,974,19,38.0
5,2025-03-22,64605.0,66408.5,5352.0,6993.0,7592.0,8144.0,8685.0,9861.0,8118.0,9860.0,1001,945,27,39.0
5,2025-03-23,65950.5,64605.0,5880.0,7147.0,7320.0,7584.0,9135.0,9414.5,8640.0,10830.0,994,957,21,38.0
5,2025-03-24,70007.0,65950.5,6192.0,7735.0,8304.0,8344.0,9603.0,10697.0,8622.0,10510.0,1039,1053,22,38.0
5,2025-03-25,64708.5,70007.0,5862.0,6566.0,7792.0,7656.0,9486.0,9433.5,8163.0,9750.0,972,948,16,38.0
5,2025-03-26,65146.0,64708.5,5778.0,6895.0,7784.0,7800.0,8910.0,9424.0,8325.0,10230.0,983,970,23,38.0
5,2025-03-27,62407.0,65146.0,5838.0,6363.0,7272.0,7408.0,8703.0,9443.0,8010.0,9370.0,951,971,23,39.0
5,2025-03-28,64752.5,62407.0,6090.0,6762.0,7464.0,8432.0,8640.0,9376.5,8478.0,9510.0,1011,927,29,38.0
5,2025-03-29,64564.0,64752.5,5916.0,6657.0,7456.0,7736.0,9189.0,8968.0,8802.0,9840.0,981,929,35,39.0
5,2025-03-30,65525.5,64564.0,6132.0,6608.0,7568.0,7576.0,9558.0,9566.5,8757.0,9760.0,957,1015,21,38.0
5,2025-03-31,65969.5,65525.5,5892.0,6818.0,8344.0,7408.0,9729.0,9015.5,9243.0,9520.0,980,967,20,38.0
5,2025-04-01,67362.0,65969.5,6132.0,7273.0,8304.0,8024.0,9396.0,9044.0,8829.0,10360.0,1051,970,18,38.0
5,2025-04-02,65619.5,67362.0,5610.0,7063.0,7808.0,8072.0,8631.0,9756.5,8919.0,9760.0,999,958,16,38.0
5,2025-04-03,65794.5,65619.5,6276.0,6895.0,7872.0,8216.0,8757.0,9091.5,8847.0,9840.0,960,1026,19,38.0
5,2025-04-04,68046.0,65794.5,5826.0,7455.0,8400.0,8512.0,8739.0,9576.0,8658.0,10880.0,1000,996,19,38.0
5,2025-04-05,65926.5,68046.0,5838.0,7112.0,8400.0,8160.0,8874.0,9414.5,8388.0,9740.0,992,990,20,38.0
5,2025-04-06,64882.0,65926.5,5928.0,6699.0,7904.0,7544.0,8748.0,10032.0,8037.0,9990.0,980,945,19,38.0
5,2025-04-07,65713.0,64882.0,6120.0,7476.0,7936.0,7928.0,9036.0,9367.0,8460.0,9390.0,993,980,26,38.0
5,2025-04-08,66969.0,65713.0,5856.0,6720.0,8368.0,8728.0,8775.0,8740.0,9522.0,10260.0,987,996,18,38.0
5,2025-04-09,66326.5,66969.0,5910.0,6538.0,8432.0,8328.0,7965.0,9357.5,9126.0,10670.0,965,1007,23,38.0
5,2025-04-10,68700.0,66326.5,6240.0,7511.0,8152.0,7768.0,9306.0,10127.0,9216.0,10380.0,1035,1016,20,39.0
5,2025-04-11,66595.0,68700.0,6642.0,6657.0,8504.0,7984.0,8991.0,10222.0,8415.0,9180.0,1019,968,17,37.0
5,2025-04-12,66785.5,66595.0,6240.0,6972.0,8552.0,8128.0,9099.0,8996.5,9198.0,9600.0,998,1008,20,38.0
5,2025-04-13,66321.0,66785.5,5700.0,8008.0,8016.0,7920.0,8577.0,9291.0,9369.0,9440.0,981,996,22,39.0
5,2025-04-14,63047.0,66321.0,5400.0,6741.0,7920.0,7600.0,8433.0,9215.0,8658.0,9080.0,924,971,21,38.0
5,2025-04-15,68819.5,63047.0,5994.0,6944.0,8464.0,7960.0,9225.0,10402.5,9450.0,10380.0,980,1021,31,37.0
5,2025-04-16,65855.0,68819.5,5652.0,6783.0,7736.0,8440.0,8847.0,10222.0,8505.0,9670.0,981,967,12,39.0
5,2025-04-17,65985.5,65855.0,5814.0,6342.0,7872.0,8392.0,8910.0,9357.5,9198.0,10100.0,989,970,27,38.0
5,2025-04-18,68369.5,65985.5,5874.0,7112.0,8296.0,8656.0,9207.0,9357.5,9477.0,10390.0,1019,998,21,38.0
5,2025-04-19,68162.0,68369.5,6528.0,6678.0,8056.0,8000.0,9963.0,9234.0,9513.0,10190.0,1047,988,10,38.0
5,2025-04-20,68312.5,68162.0,6312.0,6860.0,8440.0,8392.0,8838.0,9813.5,9027.0,10630.0,1014,1000,23,38.0
5,2025-04-21,66584.5,68312.5,6234.0,6825.0,7960.0,8344.0,8991.0,9623.5,8847.0,9760.0,936,1028,23,38.0
5,2025-04-22,66718.5,66584.5,5880.0,7063.0,8288.0,7936.0,9216.0,9737.5,8748.0,9850.0,999,1007,17,38.0
5,2025-04-23,66534.5,66718.5,5568.0,6846.0,7888.0,8192.0,8757.0,9357.5,9306.0,10620.0,983,970,24,38.0
5,2025-04-24,67505.5,66534.5,6222.0,6979.0,8312.0,8128.0,9081.0,9908.5,8955.0,9920.0,964,1027,22,38.0
5,2025-04-25,65096.0,67505.5,6120.0,6349.0,8104.0,7848.0,8244.0,10374.0,8937.0,9120.0,986,994,20,38.0
5,2025-04-26,64911.0,65096.0,6030.0,6965.0,7536.0,8808.0,8694.0,8759.0,8199.0,9920.0,990,972,12,38.0
5,2025-04-27,67995.0,64911.0,6036.0,7518.0,8672.0,8280.0,8595.0,9633.0,9801.0,9460.0,1016,978,25,38.0
5,2025-04-28,64657.0,67995.0,6036.0,7189.0,8392.0,7928.0,8937.0,8227.0,8568.0,9380.0,996,973,23,38.0
5,2025-04-29,66764.5,64657.0,5652.0,6769.0,8064.0,7800.0,9198.0,9680.5,9261.0,10340.0,1007,1016,21,38.0
5,2025-04-30,68612.0,66764.5,6042.0,8190.0,7488.0,8536.0,9495.0,9709.0,9342.0,9810.0,988,1045,26,39.0
5,2025-05-01,67903.0,68612.0,6264.0,7350.0,8120.0,8384.0,8748.0,10887.0,8640.0,9510.0,1089,954,18,38.0
5,2025-05-02,68944.0,67903.0,6138.0,7693.0,8200.0,7824.0,9351.0,9994.0,9144.0,10600.0,1006,1059,20,38.0
5,2025-05-03,66275.0,68944.0,6396.0,7175.0,8088.0,8496.0,8937.0,9063.0,8280.0,9840.0,992,1008,16,38.0
5,2025-05-04,65883.5,66275.0,6408.0,6769.0,7832.0,7824.0,9009.0,8939.5,9162.0,9940.0,997,1000,21,38.0
5,2025-05-05,64853.5,65883.5,6144.0,6496.0,7864.0,8320.0,8730.0,8711.5,8928.0,9660.0,954,992,18,38.0
5,2025-05-06,67503.0,64853.5,6276.0,7280.0,7720.0,7832.0,9162.0,9082.0,9891.0,10260.0,1001,1027,18,38.0
5,2025-05-07,65477.5,67503.0,6006.0,7532.0,7888.0,7424.0,8559.0,9148.5,8640.0,10280.0,986,998,18,38.0
